conversion_event_id,performance_id,date,conversion_type,conversions,conversion_value_usd,attribution_window_day
CNV_00006325,PERF_00032916,2026-04-01,Lead,2,89.3108,1
CNV_00006326,PERF_00032917,2026-04-01,Lead,1,9.2947,7
CNV_00006327,PERF_00032919,2026-04-01,Signup,1,12.0865,1
CNV_00006328,PERF_00032921,2026-04-01,Lead,1,10.4508,1
CNV_00006329,PERF_00032927,2026-04-01,Purchase,1,106.7181,7
CNV_00006330,PERF_00032953,2026-04-01,Lead,1,40.5015,1
CNV_00006331,PERF_00032960,2026-04-01,Purchase,1,112.2582,28
CNV_00006332,PERF_00032964,2026-04-01,Signup,8,57.475,14
CNV_00006333,PERF_00032965,2026-04-01,Signup,3,66.8704,14
CNV_00006334,PERF_00032967,2026-04-01,Purchase,1,73.3577,1
CNV_00006335,PERF_00032977,2026-04-01,Signup,1,14.5959,1
CNV_00006336,PERF_00032979,2026-04-01,Lead,1,24.6983,7
CNV_00006337,PERF_00032992,2026-04-01,Lead,1,32.5279,7
CNV_00006338,PERF_00032996,2026-04-01,Signup,1,21.3489,7
CNV_00006339,PERF_00032998,2026-04-01,Purchase,2,122.4585,14
CNV_00006340,PERF_00033001,2026-04-01,Purchase,1,70.5123,7
CNV_00006341,PERF_00033005,2026-04-01,Purchase,2,63.4484,1
CNV_00006342,PERF_00033006,2026-04-01,Add to Cart,1,15.2164,1
CNV_00006343,PERF_00033010,2026-04-01,Signup,1,4.2182,7
CNV_00006344,PERF_00033012,2026-04-01,Purchase,4,475.4455,1
CNV_00006345,PERF_00033013,2026-04-01,Signup,9,173.1865,7
CNV_00006346,PERF_00033015,2026-04-01,Purchase,8,724.3246,7
CNV_00006347,PERF_00033019,2026-04-01,Purchase,2,221.812,28
CNV_00006348,PERF_00033037,2026-04-01,Signup,1,5.9861,28
CNV_00006349,PERF_00033042,2026-04-01,Purchase,1,19.3844,14
CNV_00006350,PERF_00033050,2026-04-01,Purchase,3,56.2507,7
CNV_00006351,PERF_00033056,2026-04-01,Purchase,2,47.9284,7
CNV_00006352,PERF_00033064,2026-04-01,Lead,1,40.047,1
CNV_00006353,PERF_00033066,2026-04-01,Add to Cart,1,24.9131,7
CNV_00006354,PERF_00033069,2026-04-01,Lead,2,89.4435,1
CNV_00006355,PERF_00033071,2026-04-01,Lead,1,44.5958,14
CNV_00006356,PERF_00033082,2026-04-01,Signup,1,5.6759,28
CNV_00006357,PERF_00033086,2026-04-01,Add to Cart,1,9.4195,1
CNV_00006358,PERF_00033087,2026-04-01,Add to Cart,4,92.0605,14
CNV_00006359,PERF_00033093,2026-04-01,Signup,3,16.1611,7
CNV_00006360,PERF_00033099,2026-04-01,Purchase,3,54.8381,7
CNV_00006361,PERF_00033100,2026-04-01,Signup,1,16.9682,1
CNV_00006362,PERF_00033102,2026-04-01,Lead,1,22.2925,14
CNV_00006363,PERF_00033103,2026-04-01,Purchase,1,30.6475,1
CNV_00006364,PERF_00033104,2026-04-01,Purchase,1,48.1086,7
CNV_00006365,PERF_00033108,2026-04-01,Lead,1,35.1582,7
CNV_00006366,PERF_00033111,2026-04-01,Signup,2,20.1632,1
CNV_00006367,PERF_00033114,2026-04-01,Lead,3,110.7514,28
CNV_00006368,PERF_00033116,2026-04-01,Purchase,9,962.2826,14
CNV_00006369,PERF_00033117,2026-04-01,Add to Cart,7,80.841,1
CNV_00006370,PERF_00033118,2026-04-01,Purchase,13,424.318,7
CNV_00006371,PERF_00033119,2026-04-01,Lead,15,482.0177,14
CNV_00006372,PERF_00033120,2026-04-01,Signup,13,103.4716,1
CNV_00006373,PERF_00033122,2026-04-01,Signup,11,90.5598,7
CNV_00006374,PERF_00033125,2026-04-01,Lead,3,53.9834,7
CNV_00006375,PERF_00033128,2026-04-01,Purchase,1,76.7043,1
CNV_00006376,PERF_00033130,2026-04-01,Signup,2,17.9787,7
CNV_00006377,PERF_00033131,2026-04-01,Signup,8,65.3911,1
CNV_00006378,PERF_00033138,2026-04-01,Signup,2,30.5293,28
CNV_00006379,PERF_00033141,2026-04-01,Add to Cart,2,29.4236,14
CNV_00006380,PERF_00033156,2026-04-02,Add to Cart,1,26.8003,28
CNV_00006381,PERF_00033213,2026-04-02,Lead,1,44.8183,1
CNV_00006382,PERF_00033223,2026-04-02,Signup,2,42.2265,14
CNV_00006383,PERF_00033233,2026-04-02,Purchase,1,100.4263,7
CNV_00006384,PERF_00033235,2026-04-02,Signup,3,57.1537,1
CNV_00006385,PERF_00033236,2026-04-02,Lead,1,12.9559,7
CNV_00006386,PERF_00033237,2026-04-02,Lead,8,195.1279,7
CNV_00006387,PERF_00033241,2026-04-02,Lead,4,35.9345,7
CNV_00006388,PERF_00033242,2026-04-02,Purchase,2,236.3818,1
CNV_00006389,PERF_00033262,2026-04-02,Lead,8,254.304,7
CNV_00006390,PERF_00033263,2026-04-02,Purchase,6,589.2013,14
CNV_00006391,PERF_00033265,2026-04-02,Lead,11,459.9966,7
CNV_00006392,PERF_00033268,2026-04-02,Lead,5,154.1728,1
CNV_00006393,PERF_00033272,2026-04-02,Signup,1,9.4312,1
CNV_00006394,PERF_00033281,2026-04-02,Signup,1,13.7508,7
CNV_00006395,PERF_00033282,2026-04-02,Add to Cart,1,32.0676,1
CNV_00006396,PERF_00033285,2026-04-02,Lead,3,132.7395,7
CNV_00006397,PERF_00033289,2026-04-02,Purchase,5,285.8012,14
CNV_00006398,PERF_00033303,2026-04-02,Purchase,2,136.7231,7
CNV_00006399,PERF_00033305,2026-04-02,Add to Cart,4,108.6072,14
CNV_00006400,PERF_00033308,2026-04-02,Signup,3,65.2485,1
CNV_00006401,PERF_00033313,2026-04-02,Lead,1,28.3297,7
CNV_00006402,PERF_00033314,2026-04-02,Signup,3,54.781,1
CNV_00006403,PERF_00033323,2026-04-02,Add to Cart,1,17.445,14
CNV_00006404,PERF_00033325,2026-04-02,Purchase,1,78.0922,7
CNV_00006405,PERF_00033330,2026-04-02,Purchase,1,68.2635,14
CNV_00006406,PERF_00033346,2026-04-02,Purchase,1,97.32,1
CNV_00006407,PERF_00033349,2026-04-02,Lead,2,85.8416,1
CNV_00006408,PERF_00033352,2026-04-02,Purchase,1,97.4966,7
CNV_00006409,PERF_00033358,2026-04-02,Lead,1,34.328,1
CNV_00006410,PERF_00033359,2026-04-02,Purchase,2,67.0046,7
CNV_00006411,PERF_00033370,2026-04-02,Purchase,4,458.566,7
CNV_00006412,PERF_00033371,2026-04-02,Add to Cart,7,220.2701,7
CNV_00006413,PERF_00033372,2026-04-02,Purchase,1,98.0505,7
CNV_00006414,PERF_00033374,2026-04-02,Signup,6,115.4025,1
CNV_00006415,PERF_00033382,2026-04-02,Purchase,2,156.5235,1
CNV_00006416,PERF_00033386,2026-04-02,Purchase,6,652.9868,7
CNV_00006417,PERF_00033387,2026-04-02,Purchase,6,154.3085,1
CNV_00006418,PERF_00033388,2026-04-02,Lead,15,386.3991,14
CNV_00006419,PERF_00033390,2026-04-02,Purchase,3,132.9779,7
CNV_00006420,PERF_00033392,2026-04-02,Purchase,3,73.4678,1
CNV_00006421,PERF_00033393,2026-04-02,Lead,8,167.1249,14
CNV_00006422,PERF_00033394,2026-04-02,Lead,6,111.0745,1
CNV_00006423,PERF_00033396,2026-04-02,Add to Cart,3,68.0433,28
CNV_00006424,PERF_00033398,2026-04-02,Lead,9,348.0219,7
CNV_00006425,PERF_00033402,2026-04-02,Purchase,4,402.9025,14
CNV_00006426,PERF_00033403,2026-04-02,Lead,2,43.4351,7
CNV_00006427,PERF_00033414,2026-04-02,Lead,1,39.9098,7
CNV_00006428,PERF_00033417,2026-04-02,Signup,2,9.2809,1
CNV_00006429,PERF_00033418,2026-04-02,Lead,1,44.0603,14
CNV_00006430,PERF_00033419,2026-04-02,Add to Cart,7,60.2474,1
CNV_00006431,PERF_00033422,2026-04-02,Purchase,1,84.3764,7
CNV_00006432,PERF_00033423,2026-04-02,Purchase,5,573.6744,14
CNV_00006433,PERF_00033425,2026-04-02,Purchase,1,58.914,1
CNV_00006434,PERF_00033452,2026-04-02,Purchase,1,76.1298,7
CNV_00006435,PERF_00033459,2026-04-02,Add to Cart,4,120.1077,7
CNV_00006436,PERF_00033464,2026-04-02,Purchase,1,51.0555,7
CNV_00006437,PERF_00033465,2026-04-02,Lead,2,18.3639,7
CNV_00006438,PERF_00033466,2026-04-02,Add to Cart,5,34.6878,1
CNV_00006439,PERF_00033478,2026-04-02,Purchase,1,49.9935,14
CNV_00006440,PERF_00033480,2026-04-02,Add to Cart,3,83.1944,28
CNV_00006441,PERF_00033484,2026-04-02,Lead,3,125.2708,1
CNV_00006442,PERF_00033485,2026-04-02,Purchase,1,50.5066,7
CNV_00006443,PERF_00033492,2026-04-02,Signup,2,10.0409,28
CNV_00006444,PERF_00033494,2026-04-02,Purchase,3,298.9323,7
CNV_00006445,PERF_00033495,2026-04-02,Signup,4,84.2823,14
CNV_00006446,PERF_00033499,2026-04-02,Purchase,3,181.4421,7
CNV_00006447,PERF_00033501,2026-04-02,Purchase,1,28.6399,1
CNV_00006448,PERF_00033503,2026-04-02,Signup,1,21.1248,7
CNV_00006449,PERF_00033504,2026-04-02,Purchase,4,303.3584,7
CNV_00006450,PERF_00033510,2026-04-02,Purchase,1,61.5685,7
CNV_00006451,PERF_00033516,2026-04-02,Purchase,1,69.8833,7
CNV_00006452,PERF_00033520,2026-04-02,Signup,5,60.0541,7
CNV_00006453,PERF_00033523,2026-04-02,Lead,1,32.9381,7
CNV_00006454,PERF_00033525,2026-04-02,Signup,4,63.6974,1
CNV_00006455,PERF_00033534,2026-04-02,Add to Cart,1,34.4242,7
CNV_00006456,PERF_00033539,2026-04-02,Signup,2,12.0303,7
CNV_00006457,PERF_00033540,2026-04-02,Signup,3,15.0655,7
CNV_00006458,PERF_00033542,2026-04-02,Lead,2,64.9551,7
CNV_00006459,PERF_00033543,2026-04-02,Lead,1,10.9813,28
CNV_00006460,PERF_00033550,2026-04-02,Purchase,1,79.8616,1
CNV_00006461,PERF_00033555,2026-04-02,Purchase,1,58.8703,1
CNV_00006462,PERF_00033560,2026-04-02,Lead,1,18.2835,7
CNV_00006463,PERF_00033562,2026-04-02,Purchase,6,149.7981,7
CNV_00006464,PERF_00033569,2026-04-02,Signup,2,45.8392,7
CNV_00006465,PERF_00033575,2026-04-02,Signup,1,9.6629,7
CNV_00006466,PERF_00033578,2026-04-02,Signup,1,22.3757,7
CNV_00006467,PERF_00033579,2026-04-02,Add to Cart,3,32.4513,7
CNV_00006468,PERF_00033580,2026-04-02,Signup,2,25.9356,14
CNV_00006469,PERF_00033584,2026-04-02,Purchase,1,44.1092,7
CNV_00006470,PERF_00033591,2026-04-02,Add to Cart,1,7.1351,7
CNV_00006471,PERF_00033592,2026-04-02,Add to Cart,1,21.6028,7
CNV_00006472,PERF_00033593,2026-04-02,Purchase,2,63.6783,7
CNV_00006473,PERF_00033597,2026-04-02,Lead,2,22.8403,1
CNV_00006474,PERF_00033600,2026-04-02,Purchase,1,100.6272,14
CNV_00006475,PERF_00033602,2026-04-02,Purchase,1,82.1548,1
CNV_00006476,PERF_00033603,2026-04-02,Purchase,5,148.1532,1
CNV_00006477,PERF_00033611,2026-04-02,Lead,2,42.9056,1
CNV_00006478,PERF_00033619,2026-04-02,Purchase,4,252.2101,7
CNV_00006479,PERF_00033624,2026-04-02,Signup,3,71.9771,7
CNV_00006480,PERF_00033625,2026-04-03,Lead,1,16.7485,7
CNV_00006481,PERF_00033627,2026-04-03,Purchase,2,92.64,14
CNV_00006482,PERF_00033635,2026-04-03,Purchase,1,20.3118,28
CNV_00006483,PERF_00033655,2026-04-03,Add to Cart,2,68.5265,1
CNV_00006484,PERF_00033659,2026-04-03,Signup,2,29.6131,7
CNV_00006485,PERF_00033672,2026-04-03,Signup,1,16.3427,7
CNV_00006486,PERF_00033674,2026-04-03,Signup,2,20.4392,14
CNV_00006487,PERF_00033700,2026-04-03,Add to Cart,1,5.3273,1
CNV_00006488,PERF_00033703,2026-04-03,Lead,2,59.085,1
CNV_00006489,PERF_00033710,2026-04-03,Add to Cart,6,58.3937,28
CNV_00006490,PERF_00033716,2026-04-03,Purchase,7,628.4755,7
CNV_00006491,PERF_00033718,2026-04-03,Signup,4,34.4364,1
CNV_00006492,PERF_00033719,2026-04-03,Purchase,7,690.1305,14
CNV_00006493,PERF_00033720,2026-04-03,Purchase,6,501.3472,1
CNV_00006494,PERF_00033721,2026-04-03,Signup,6,94.3593,1
CNV_00006495,PERF_00033722,2026-04-03,Lead,5,150.7144,7
CNV_00006496,PERF_00033723,2026-04-03,Purchase,8,740.9931,1
CNV_00006497,PERF_00033725,2026-04-03,Signup,9,79.8894,7
CNV_00006498,PERF_00033726,2026-04-03,Purchase,8,562.6675,14
CNV_00006499,PERF_00033729,2026-04-03,Purchase,5,483.9036,7
CNV_00006500,PERF_00033731,2026-04-03,Lead,3,85.8022,14
CNV_00006501,PERF_00033739,2026-04-03,Signup,1,13.8336,14
CNV_00006502,PERF_00033750,2026-04-03,Lead,6,164.2579,28
CNV_00006503,PERF_00033756,2026-04-03,Purchase,10,1113.28,1
CNV_00006504,PERF_00033763,2026-04-03,Signup,3,36.0745,1
CNV_00006505,PERF_00033766,2026-04-03,Purchase,1,60.9194,28
CNV_00006506,PERF_00033767,2026-04-03,Purchase,4,463.2167,7
CNV_00006507,PERF_00033778,2026-04-03,Signup,3,37.9462,1
CNV_00006508,PERF_00033779,2026-04-03,Lead,18,655.6342,7
CNV_00006509,PERF_00033780,2026-04-03,Purchase,1,56.8631,1
CNV_00006510,PERF_00033782,2026-04-03,Lead,1,44.7898,7
CNV_00006511,PERF_00033798,2026-04-03,Signup,4,44.23,7
CNV_00006512,PERF_00033799,2026-04-03,Purchase,6,385.7271,7
CNV_00006513,PERF_00033801,2026-04-03,Signup,4,20.5361,14
CNV_00006514,PERF_00033817,2026-04-03,Purchase,2,163.2299,1
CNV_00006515,PERF_00033818,2026-04-03,Purchase,3,261.7376,28
CNV_00006516,PERF_00033827,2026-04-03,Lead,6,109.9841,14
CNV_00006517,PERF_00033848,2026-04-03,Purchase,11,252.8765,7
CNV_00006518,PERF_00033853,2026-04-03,Purchase,6,237.5107,7
CNV_00006519,PERF_00033854,2026-04-03,Lead,1,27.9829,7
CNV_00006520,PERF_00033855,2026-04-03,Add to Cart,1,26.3887,1
CNV_00006521,PERF_00033860,2026-04-03,Signup,5,35.2783,1
CNV_00006522,PERF_00033864,2026-04-03,Lead,1,42.845,1
CNV_00006523,PERF_00033868,2026-04-03,Purchase,2,180.7056,28
CNV_00006524,PERF_00033882,2026-04-03,Purchase,1,34.6453,1
CNV_00006525,PERF_00033886,2026-04-03,Lead,1,16.8576,7
CNV_00006526,PERF_00033888,2026-04-03,Purchase,1,21.1559,7
CNV_00006527,PERF_00033890,2026-04-03,Add to Cart,3,73.3816,1
CNV_00006528,PERF_00033892,2026-04-03,Add to Cart,1,20.1747,28
CNV_00006529,PERF_00033893,2026-04-03,Purchase,1,80.4658,7
CNV_00006530,PERF_00033894,2026-04-03,Purchase,3,314.6586,7
CNV_00006531,PERF_00033897,2026-04-03,Signup,2,30.4021,28
CNV_00006532,PERF_00033919,2026-04-03,Purchase,1,36.9613,7
CNV_00006533,PERF_00033923,2026-04-03,Signup,2,6.2868,14
CNV_00006534,PERF_00033928,2026-04-03,Add to Cart,2,69.4979,7
CNV_00006535,PERF_00033935,2026-04-03,Add to Cart,1,24.1728,1
CNV_00006536,PERF_00033937,2026-04-03,Purchase,7,464.8532,14
CNV_00006537,PERF_00033939,2026-04-03,Lead,2,31.0075,14
CNV_00006538,PERF_00033940,2026-04-03,Signup,1,13.167,7
CNV_00006539,PERF_00033941,2026-04-03,Signup,3,57.0993,7
CNV_00006540,PERF_00033944,2026-04-03,Purchase,3,246.1133,28
CNV_00006541,PERF_00033945,2026-04-03,Purchase,3,239.8213,14
CNV_00006542,PERF_00033951,2026-04-03,Lead,13,530.4322,7
CNV_00006543,PERF_00033952,2026-04-03,Add to Cart,2,69.344,7
CNV_00006544,PERF_00033981,2026-04-03,Signup,1,6.3976,1
CNV_00006545,PERF_00033982,2026-04-03,Signup,4,50.6758,7
CNV_00006546,PERF_00033984,2026-04-03,Lead,1,16.3208,14
CNV_00006547,PERF_00033987,2026-04-03,Lead,1,44.7128,1
CNV_00006548,PERF_00033990,2026-04-03,Purchase,3,324.3966,7
CNV_00006549,PERF_00033995,2026-04-03,Purchase,2,138.4495,1
CNV_00006550,PERF_00034005,2026-04-03,Lead,1,25.4313,7
CNV_00006551,PERF_00034006,2026-04-03,Signup,1,16.8546,7
CNV_00006552,PERF_00034007,2026-04-03,Signup,2,25.7083,1
CNV_00006553,PERF_00034009,2026-04-03,Purchase,1,19.6396,7
CNV_00006554,PERF_00034010,2026-04-03,Purchase,2,181.0585,14
CNV_00006555,PERF_00034011,2026-04-03,Purchase,1,89.7039,7
CNV_00006556,PERF_00034020,2026-04-03,Signup,1,12.9903,1
CNV_00006557,PERF_00034025,2026-04-03,Signup,2,39.6117,7
CNV_00006558,PERF_00034034,2026-04-03,Add to Cart,1,6.4268,28
CNV_00006559,PERF_00034036,2026-04-03,Purchase,2,236.3283,1
CNV_00006560,PERF_00034040,2026-04-03,Purchase,23,2089.4077,1
CNV_00006561,PERF_00034043,2026-04-03,Add to Cart,1,30.5745,1
CNV_00006562,PERF_00034046,2026-04-03,Purchase,1,26.4372,1
CNV_00006563,PERF_00034047,2026-04-03,Purchase,1,79.6296,1
CNV_00006564,PERF_00034051,2026-04-03,Purchase,3,351.9312,14
CNV_00006565,PERF_00034061,2026-04-03,Purchase,2,162.228,28
CNV_00006566,PERF_00034063,2026-04-03,Signup,1,14.177,14
CNV_00006567,PERF_00034064,2026-04-04,Lead,2,16.3146,14
CNV_00006568,PERF_00034065,2026-04-04,Purchase,1,18.625,7
CNV_00006569,PERF_00034068,2026-04-04,Purchase,2,168.0279,7
CNV_00006570,PERF_00034071,2026-04-04,Lead,1,35.7201,7
CNV_00006571,PERF_00034074,2026-04-04,Lead,1,34.0307,7
CNV_00006572,PERF_00034138,2026-04-04,Signup,2,19.5136,7
CNV_00006573,PERF_00034142,2026-04-04,Purchase,1,101.767,28
CNV_00006574,PERF_00034145,2026-04-04,Lead,5,99.56,28
CNV_00006575,PERF_00034146,2026-04-04,Purchase,9,322.0361,28
CNV_00006576,PERF_00034147,2026-04-04,Signup,2,23.0107,7
CNV_00006577,PERF_00034149,2026-04-04,Signup,4,19.4526,28
CNV_00006578,PERF_00034154,2026-04-04,Lead,2,29.0572,14
CNV_00006579,PERF_00034161,2026-04-04,Add to Cart,10,175.9979,28
CNV_00006580,PERF_00034164,2026-04-04,Add to Cart,3,26.5606,7
CNV_00006581,PERF_00034174,2026-04-04,Purchase,5,561.8824,7
CNV_00006582,PERF_00034181,2026-04-04,Add to Cart,6,199.2746,1
CNV_00006583,PERF_00034195,2026-04-04,Purchase,8,532.7638,7
CNV_00006584,PERF_00034197,2026-04-04,Signup,2,8.5296,7
CNV_00006585,PERF_00034198,2026-04-04,Purchase,1,61.8451,14
CNV_00006586,PERF_00034208,2026-04-04,Signup,1,14.5933,7
CNV_00006587,PERF_00034209,2026-04-04,Lead,2,48.7831,7
CNV_00006588,PERF_00034210,2026-04-04,Signup,4,40.471,14
CNV_00006589,PERF_00034214,2026-04-04,Purchase,8,808.5095,1
CNV_00006590,PERF_00034218,2026-04-04,Purchase,3,357.8043,7
CNV_00006591,PERF_00034219,2026-04-04,Purchase,6,254.346,7
CNV_00006592,PERF_00034220,2026-04-04,Add to Cart,6,34.9917,28
CNV_00006593,PERF_00034222,2026-04-04,Signup,7,155.1312,7
CNV_00006594,PERF_00034232,2026-04-04,Add to Cart,9,82.7121,1
CNV_00006595,PERF_00034234,2026-04-04,Purchase,1,109.0447,1
CNV_00006596,PERF_00034238,2026-04-04,Add to Cart,9,58.915,7
CNV_00006597,PERF_00034246,2026-04-04,Lead,1,28.9109,14
CNV_00006598,PERF_00034249,2026-04-04,Purchase,1,30.608,28
CNV_00006599,PERF_00034260,2026-04-04,Lead,1,25.5279,14
CNV_00006600,PERF_00034261,2026-04-04,Lead,1,31.7072,28
CNV_00006601,PERF_00034262,2026-04-04,Add to Cart,1,11.743,14
CNV_00006602,PERF_00034268,2026-04-04,Add to Cart,1,21.4887,7
CNV_00006603,PERF_00034271,2026-04-04,Add to Cart,5,114.226,14
CNV_00006604,PERF_00034289,2026-04-04,Purchase,4,343.9148,7
CNV_00006605,PERF_00034293,2026-04-04,Purchase,11,1243.0637,28
CNV_00006606,PERF_00034294,2026-04-04,Purchase,2,132.4047,1
CNV_00006607,PERF_00034305,2026-04-04,Lead,2,37.8172,7
CNV_00006608,PERF_00034311,2026-04-04,Purchase,2,155.4474,7
CNV_00006609,PERF_00034312,2026-04-04,Lead,1,43.7543,28
CNV_00006610,PERF_00034313,2026-04-04,Add to Cart,2,37.6485,14
CNV_00006611,PERF_00034314,2026-04-04,Purchase,4,309.6736,1
CNV_00006612,PERF_00034317,2026-04-04,Lead,1,12.2397,14
CNV_00006613,PERF_00034319,2026-04-04,Purchase,2,134.8427,7
CNV_00006614,PERF_00034341,2026-04-04,Lead,3,103.0295,7
CNV_00006615,PERF_00034343,2026-04-04,Purchase,7,509.3083,7
CNV_00006616,PERF_00034346,2026-04-04,Signup,3,56.8004,1
CNV_00006617,PERF_00034353,2026-04-04,Lead,1,10.3506,14
CNV_00006618,PERF_00034359,2026-04-04,Purchase,1,84.1493,14
CNV_00006619,PERF_00034393,2026-04-04,Purchase,3,170.5642,14
CNV_00006620,PERF_00034394,2026-04-04,Purchase,5,410.9589,7
CNV_00006621,PERF_00034399,2026-04-04,Add to Cart,1,13.0797,7
CNV_00006622,PERF_00034401,2026-04-04,Purchase,5,202.3219,7
CNV_00006623,PERF_00034406,2026-04-04,Signup,1,24.3915,28
CNV_00006624,PERF_00034413,2026-04-04,Add to Cart,3,57.7177,7
CNV_00006625,PERF_00034414,2026-04-04,Add to Cart,1,17.9643,1
CNV_00006626,PERF_00034422,2026-04-04,Purchase,4,308.5174,28
CNV_00006627,PERF_00034423,2026-04-04,Purchase,1,24.7291,1
CNV_00006628,PERF_00034424,2026-04-04,Add to Cart,2,10.4546,7
CNV_00006629,PERF_00034425,2026-04-04,Purchase,2,224.3229,7
CNV_00006630,PERF_00034430,2026-04-04,Purchase,2,74.3039,14
CNV_00006631,PERF_00034432,2026-04-04,Signup,1,20.5136,1
CNV_00006632,PERF_00034437,2026-04-04,Add to Cart,1,18.193,28
CNV_00006633,PERF_00034445,2026-04-04,Add to Cart,2,16.2169,7
CNV_00006634,PERF_00034446,2026-04-04,Purchase,2,200.4865,1
CNV_00006635,PERF_00034454,2026-04-04,Lead,1,40.8952,7
CNV_00006636,PERF_00034456,2026-04-04,Lead,1,10.2958,7
CNV_00006637,PERF_00034457,2026-04-04,Purchase,1,104.9587,14
CNV_00006638,PERF_00034464,2026-04-04,Purchase,2,213.0865,28
CNV_00006639,PERF_00034476,2026-04-04,Add to Cart,3,78.3695,14
CNV_00006640,PERF_00034482,2026-04-04,Signup,3,15.7297,1
CNV_00006641,PERF_00034488,2026-04-04,Add to Cart,6,141.388,7
CNV_00006642,PERF_00034494,2026-04-04,Signup,4,60.6556,1
CNV_00006643,PERF_00034497,2026-04-04,Lead,7,238.9559,7
CNV_00006644,PERF_00034498,2026-04-04,Add to Cart,4,125.0239,28
CNV_00006645,PERF_00034499,2026-04-04,Purchase,1,60.043,7
CNV_00006646,PERF_00034505,2026-04-04,Signup,1,7.3743,7
CNV_00006647,PERF_00034508,2026-04-04,Lead,2,19.1853,14
CNV_00006648,PERF_00034511,2026-04-04,Purchase,4,218.035,28
CNV_00006649,PERF_00034514,2026-04-04,Signup,1,10.8054,1
CNV_00006650,PERF_00034516,2026-04-04,Add to Cart,5,119.52,14
CNV_00006651,PERF_00034517,2026-04-04,Signup,3,26.5936,1
CNV_00006652,PERF_00034519,2026-04-04,Purchase,2,152.4141,28
CNV_00006653,PERF_00034520,2026-04-04,Signup,3,40.1657,1
CNV_00006654,PERF_00034521,2026-04-04,Signup,4,77.2968,1
CNV_00006655,PERF_00034522,2026-04-04,Purchase,3,180.231,14
CNV_00006656,PERF_00034524,2026-04-05,Purchase,1,34.1587,1
CNV_00006657,PERF_00034534,2026-04-05,Purchase,1,102.0143,1
CNV_00006658,PERF_00034537,2026-04-05,Lead,1,9.6989,28
CNV_00006659,PERF_00034567,2026-04-05,Signup,1,18.6851,14
CNV_00006660,PERF_00034607,2026-04-05,Add to Cart,1,22.031,14
CNV_00006661,PERF_00034609,2026-04-05,Purchase,8,465.769,14
CNV_00006662,PERF_00034610,2026-04-05,Purchase,4,436.1569,14
CNV_00006663,PERF_00034612,2026-04-05,Lead,2,80.5229,7
CNV_00006664,PERF_00034613,2026-04-05,Purchase,18,1913.9559,14
CNV_00006665,PERF_00034615,2026-04-05,Signup,4,17.1967,14
CNV_00006666,PERF_00034618,2026-04-05,Lead,10,308.2868,14
CNV_00006667,PERF_00034621,2026-04-05,Purchase,1,29.6469,7
CNV_00006668,PERF_00034627,2026-04-05,Lead,1,29.942,14
CNV_00006669,PERF_00034628,2026-04-05,Lead,1,28.5876,7
CNV_00006670,PERF_00034635,2026-04-05,Purchase,1,25.5931,14
CNV_00006671,PERF_00034636,2026-04-05,Signup,11,248.2223,7
CNV_00006672,PERF_00034637,2026-04-05,Signup,7,78.8472,14
CNV_00006673,PERF_00034643,2026-04-05,Lead,8,356.8243,1
CNV_00006674,PERF_00034644,2026-04-05,Purchase,1,87.4211,7
CNV_00006675,PERF_00034650,2026-04-05,Purchase,2,51.7074,7
CNV_00006676,PERF_00034651,2026-04-05,Purchase,1,51.5777,1
CNV_00006677,PERF_00034655,2026-04-05,Purchase,2,188.0911,7
CNV_00006678,PERF_00034659,2026-04-05,Purchase,5,217.7933,7
CNV_00006679,PERF_00034664,2026-04-05,Signup,6,100.2732,1
CNV_00006680,PERF_00034667,2026-04-05,Signup,1,12.4351,28
CNV_00006681,PERF_00034670,2026-04-05,Purchase,3,260.9096,14
CNV_00006682,PERF_00034674,2026-04-05,Purchase,1,60.2966,1
CNV_00006683,PERF_00034675,2026-04-05,Signup,2,43.4753,7
CNV_00006684,PERF_00034677,2026-04-05,Purchase,2,100.9736,1
CNV_00006685,PERF_00034678,2026-04-05,Purchase,5,517.4795,7
CNV_00006686,PERF_00034680,2026-04-05,Purchase,3,296.8588,28
CNV_00006687,PERF_00034681,2026-04-05,Add to Cart,8,95.0789,28
CNV_00006688,PERF_00034685,2026-04-05,Signup,1,11.074,7
CNV_00006689,PERF_00034687,2026-04-05,Add to Cart,5,111.2424,7
CNV_00006690,PERF_00034691,2026-04-05,Lead,2,56.5326,14
CNV_00006691,PERF_00034693,2026-04-05,Purchase,5,209.1059,28
CNV_00006692,PERF_00034695,2026-04-05,Add to Cart,3,27.087,7
CNV_00006693,PERF_00034698,2026-04-05,Lead,7,76.2887,14
CNV_00006694,PERF_00034700,2026-04-05,Purchase,7,189.3654,1
CNV_00006695,PERF_00034704,2026-04-05,Signup,4,27.3168,14
CNV_00006696,PERF_00034706,2026-04-05,Purchase,2,206.0424,14
CNV_00006697,PERF_00034722,2026-04-05,Signup,1,12.1728,14
CNV_00006698,PERF_00034729,2026-04-05,Signup,1,5.8923,28
CNV_00006699,PERF_00034735,2026-04-05,Add to Cart,1,32.2315,14
CNV_00006700,PERF_00034742,2026-04-05,Signup,4,58.0784,7
CNV_00006701,PERF_00034746,2026-04-05,Signup,3,36.1679,1
CNV_00006702,PERF_00034747,2026-04-05,Signup,1,15.8498,7
CNV_00006703,PERF_00034754,2026-04-05,Add to Cart,1,34.3464,14
