video_performance_id,performance_id,date,creative_id,video_starts,video_25p,video_50p,video_75p,video_completes,video_completion_rate
VID_00014474,PERF_00032066,2026-03-30,CRE_186,8608,7695,6157,5501,4884,0.567379
VID_00014475,PERF_00032067,2026-03-30,CRE_186,3347,2852,2404,1832,1602,0.478638
VID_00014476,PERF_00032069,2026-03-30,CRE_193,17799,14271,11812,9340,8215,0.461543
VID_00014477,PERF_00032070,2026-03-30,CRE_199,17114,12349,9686,8912,6961,0.406743
VID_00014478,PERF_00032071,2026-03-30,CRE_193,12968,9671,7797,5859,4832,0.37261
VID_00014479,PERF_00032072,2026-03-30,CRE_193,16074,14111,10710,9052,7969,0.49577
VID_00014480,PERF_00032075,2026-03-30,CRE_190,13241,11799,8537,7434,6556,0.495129
VID_00014481,PERF_00032078,2026-03-30,CRE_195,13336,7142,4706,3558,2312,0.173365
VID_00014482,PERF_00032082,2026-03-30,CRE_209,3405,2206,1792,1320,1131,0.332159
VID_00014483,PERF_00032084,2026-03-30,CRE_209,11037,6512,5762,4007,3361,0.304521
VID_00014484,PERF_00032085,2026-03-30,CRE_211,2299,1083,866,608,375,0.163114
VID_00014485,PERF_00032087,2026-03-30,CRE_221,9217,7650,7069,5877,4809,0.521753
VID_00014486,PERF_00032089,2026-03-30,CRE_219,10774,6975,5308,4313,3461,0.321236
VID_00014487,PERF_00032091,2026-03-30,CRE_219,10259,7144,5667,4294,3124,0.304513
VID_00014488,PERF_00032094,2026-03-30,CRE_229,4297,2349,1661,933,680,0.15825
VID_00014489,PERF_00032095,2026-03-30,CRE_226,4726,1906,1227,688,232,0.04909
VID_00014490,PERF_00032096,2026-03-30,CRE_229,1163,658,505,355,227,0.195185
VID_00014491,PERF_00032097,2026-03-30,CRE_226,4706,2363,1497,853,551,0.117085
VID_00014492,PERF_00032098,2026-03-30,CRE_226,1029,511,445,297,200,0.194363
VID_00014493,PERF_00032099,2026-03-30,CRE_226,2095,1003,731,563,348,0.16611
VID_00014494,PERF_00032100,2026-03-30,CRE_226,3300,1480,958,746,350,0.106061
VID_00014495,PERF_00032102,2026-03-30,CRE_227,1974,1476,1086,995,775,0.392604
VID_00014496,PERF_00032107,2026-03-30,CRE_229,3237,1861,1343,1084,847,0.261662
VID_00014497,PERF_00032108,2026-03-30,CRE_226,4210,1785,1316,813,527,0.125178
VID_00014498,PERF_00032109,2026-03-30,CRE_228,1214,697,557,448,338,0.278418
VID_00014499,PERF_00032111,2026-03-30,CRE_229,720,470,363,290,237,0.329167
VID_00014500,PERF_00032115,2026-03-30,CRE_235,1601,1304,1093,992,812,0.507183
VID_00014501,PERF_00032127,2026-03-30,CRE_233,2293,1715,1452,1165,1005,0.43829
VID_00014502,PERF_00032131,2026-03-30,CRE_235,3623,2505,2130,1705,1311,0.361855
VID_00014503,PERF_00032137,2026-03-30,CRE_233,2562,1555,1185,945,746,0.291179
VID_00014504,PERF_00032140,2026-03-30,CRE_245,15971,9706,7159,5882,4068,0.254712
VID_00014505,PERF_00032141,2026-03-30,CRE_245,21790,13775,8637,7219,5190,0.238183
VID_00014506,PERF_00032143,2026-03-30,CRE_245,8236,4323,2753,1894,1351,0.164036
VID_00014507,PERF_00032145,2026-03-30,CRE_245,19784,12224,10646,8123,6322,0.319551
VID_00014508,PERF_00032147,2026-03-30,CRE_241,13692,6853,4194,2642,1672,0.122115
VID_00014509,PERF_00032148,2026-03-30,CRE_243,20366,10724,7232,6457,4097,0.201169
VID_00014510,PERF_00032149,2026-03-30,CRE_245,15098,10218,7784,6149,4484,0.296993
VID_00014511,PERF_00032153,2026-03-30,CRE_256,9209,5517,3677,2762,2262,0.245629
VID_00014512,PERF_00032162,2026-03-30,CRE_261,22272,12130,9452,7321,5589,0.250943
VID_00014513,PERF_00032163,2026-03-30,CRE_252,18229,9961,7347,5881,4470,0.245214
VID_00014514,PERF_00032165,2026-03-31,CRE_004,613,392,265,229,161,0.262643
VID_00014515,PERF_00032174,2026-03-31,CRE_004,1130,913,726,573,516,0.456637
VID_00014516,PERF_00032176,2026-03-31,CRE_003,3003,2725,2217,1935,1613,0.53713
VID_00014517,PERF_00032179,2026-03-31,CRE_004,2841,2068,1579,1316,1072,0.377332
VID_00014518,PERF_00032180,2026-03-31,CRE_009,2238,1525,1337,1097,848,0.37891
VID_00014519,PERF_00032181,2026-03-31,CRE_003,4365,4146,3583,2794,2528,0.579152
VID_00014520,PERF_00032182,2026-03-31,CRE_009,2160,1816,1509,1235,1066,0.493519
VID_00014521,PERF_00032183,2026-03-31,CRE_004,4111,2366,1813,1567,1208,0.293846
VID_00014522,PERF_00032185,2026-03-31,CRE_003,1507,1400,1158,917,829,0.5501
VID_00014523,PERF_00032186,2026-03-31,CRE_003,4323,3623,3238,2541,2176,0.503354
VID_00014524,PERF_00032187,2026-03-31,CRE_004,906,579,454,346,258,0.284768
VID_00014525,PERF_00032188,2026-03-31,CRE_003,4314,3933,3338,2772,2325,0.538943
VID_00014526,PERF_00032189,2026-03-31,CRE_003,3443,2514,2034,1851,1472,0.427534
VID_00014527,PERF_00032191,2026-03-31,CRE_009,938,663,552,406,349,0.372068
VID_00014528,PERF_00032192,2026-03-31,CRE_004,2060,1753,1473,1154,975,0.473301
VID_00014529,PERF_00032193,2026-03-31,CRE_003,1676,1051,757,493,403,0.240453
VID_00014530,PERF_00032194,2026-03-31,CRE_016,2636,2242,1731,1464,1206,0.457511
VID_00014531,PERF_00032198,2026-03-31,CRE_014,17119,8362,6722,4218,2540,0.148373
VID_00014532,PERF_00032199,2026-03-31,CRE_016,4762,3989,3367,2613,2212,0.464511
VID_00014533,PERF_00032200,2026-03-31,CRE_014,10501,5283,4560,3283,2167,0.206361
VID_00014534,PERF_00032201,2026-03-31,CRE_014,3194,1529,1239,878,624,0.195366
VID_00014535,PERF_00032203,2026-03-31,CRE_016,5617,4389,3138,2912,2287,0.407157
VID_00014536,PERF_00032204,2026-03-31,CRE_014,11862,7217,4657,3921,2506,0.211263
VID_00014537,PERF_00032205,2026-03-31,CRE_016,16925,11178,8988,6720,4919,0.290635
VID_00014538,PERF_00032206,2026-03-31,CRE_019,7660,4456,2712,2544,1634,0.213316
VID_00014539,PERF_00032207,2026-03-31,CRE_014,4242,2180,1653,1123,903,0.212871
VID_00014540,PERF_00032208,2026-03-31,CRE_014,9803,4892,4530,2722,2101,0.214322
VID_00014541,PERF_00032209,2026-03-31,CRE_014,11696,5422,4117,2673,2066,0.176642
VID_00014542,PERF_00032210,2026-03-31,CRE_014,9671,4539,4003,2706,1744,0.180333
VID_00014543,PERF_00032212,2026-03-31,CRE_016,10174,8787,6925,6073,4983,0.489778
VID_00014544,PERF_00032213,2026-03-31,CRE_023,7693,5656,4996,3814,3280,0.426362
VID_00014545,PERF_00032214,2026-03-31,CRE_029,13907,9770,8317,6396,5332,0.383404
VID_00014546,PERF_00032215,2026-03-31,CRE_030,11718,8040,5587,4395,3666,0.312852
VID_00014547,PERF_00032217,2026-03-31,CRE_029,10339,7290,4997,4150,3194,0.308927
VID_00014548,PERF_00032218,2026-03-31,CRE_030,4968,3778,3108,2476,2120,0.426731
VID_00014549,PERF_00032220,2026-03-31,CRE_029,9798,6168,4759,3853,3233,0.329965
VID_00014550,PERF_00032223,2026-03-31,CRE_039,1492,1093,883,784,649,0.434987
VID_00014551,PERF_00032227,2026-03-31,CRE_039,679,519,438,389,313,0.460972
VID_00014552,PERF_00032228,2026-03-31,CRE_039,5339,3332,2928,2301,1797,0.33658
VID_00014553,PERF_00032232,2026-03-31,CRE_039,1011,718,582,431,368,0.363996
VID_00014554,PERF_00032237,2026-03-31,CRE_039,2631,2499,2061,1774,1504,0.571646
VID_00014555,PERF_00032238,2026-03-31,CRE_046,5612,3281,2550,1866,1356,0.241625
VID_00014556,PERF_00032240,2026-03-31,CRE_040,2709,1665,1307,993,829,0.306017
VID_00014557,PERF_00032241,2026-03-31,CRE_042,8051,4157,2163,1461,1030,0.127934
VID_00014558,PERF_00032242,2026-03-31,CRE_045,5713,2226,1305,1094,441,0.077192
VID_00014559,PERF_00032243,2026-03-31,CRE_062,10313,6618,4769,3877,2982,0.28915
VID_00014560,PERF_00032244,2026-03-31,CRE_052,20069,10784,9067,5871,4554,0.226917
VID_00014561,PERF_00032245,2026-03-31,CRE_062,13882,7863,6001,5388,3927,0.282884
VID_00014562,PERF_00032247,2026-03-31,CRE_055,11226,8909,7059,5679,4999,0.445306
VID_00014563,PERF_00032248,2026-03-31,CRE_055,17027,16175,13318,11538,9629,0.565514
VID_00014564,PERF_00032250,2026-03-31,CRE_062,9312,6235,4800,3475,2842,0.305198
VID_00014565,PERF_00032251,2026-03-31,CRE_059,5367,4231,3580,3195,2567,0.478293
VID_00014566,PERF_00032252,2026-03-31,CRE_059,15290,10539,9101,6080,5279,0.345258
VID_00014567,PERF_00032253,2026-03-31,CRE_055,7979,6050,5479,3950,3500,0.438651
VID_00014568,PERF_00032255,2026-03-31,CRE_058,10981,6968,5037,3903,3250,0.295966
VID_00014569,PERF_00032256,2026-03-31,CRE_060,10244,6393,3970,3343,2531,0.247071
VID_00014570,PERF_00032258,2026-03-31,CRE_060,4501,2600,1972,1193,954,0.211953
VID_00014571,PERF_00032259,2026-03-31,CRE_065,18500,11037,7230,6385,4193,0.226649
VID_00014572,PERF_00032260,2026-03-31,CRE_055,24717,17461,13330,10961,8343,0.337541
VID_00014573,PERF_00032262,2026-03-31,CRE_059,10994,6482,5311,4216,3076,0.279789
VID_00014574,PERF_00032264,2026-03-31,CRE_058,19610,13164,11481,7916,6723,0.342835
VID_00014575,PERF_00032268,2026-03-31,CRE_067,6967,6407,5258,4034,3659,0.52519
VID_00014576,PERF_00032269,2026-03-31,CRE_068,5858,4214,3267,2555,2229,0.380505
VID_00014577,PERF_00032270,2026-03-31,CRE_066,6296,4512,3796,3054,2487,0.395013
VID_00014578,PERF_00032271,2026-03-31,CRE_072,2154,1761,1492,1199,998,0.463324
VID_00014579,PERF_00032272,2026-03-31,CRE_068,10881,7990,6521,5108,4239,0.389578
VID_00014580,PERF_00032277,2026-03-31,CRE_066,7099,5252,4529,3390,2986,0.420623
VID_00014581,PERF_00032280,2026-03-31,CRE_077,14993,10266,7997,6674,4890,0.326152
VID_00014582,PERF_00032281,2026-03-31,CRE_084,18852,12870,11008,9348,7189,0.381339
VID_00014583,PERF_00032282,2026-03-31,CRE_084,19250,13819,11656,8195,7143,0.371065
VID_00014584,PERF_00032283,2026-03-31,CRE_088,20201,12455,10687,7930,6392,0.31642
VID_00014585,PERF_00032284,2026-03-31,CRE_089,5424,4012,3229,2563,1996,0.367994
VID_00014586,PERF_00032286,2026-03-31,CRE_088,20592,14114,9988,8428,6662,0.323524
VID_00014587,PERF_00032289,2026-03-31,CRE_092,27057,20796,17845,13121,11493,0.42477
VID_00014588,PERF_00032290,2026-03-31,CRE_101,15672,8488,6347,5209,3396,0.216692
VID_00014589,PERF_00032291,2026-03-31,CRE_094,12383,8247,5800,4481,3580,0.289106
VID_00014590,PERF_00032292,2026-03-31,CRE_091,17080,10672,9462,7580,5695,0.333431
VID_00014591,PERF_00032293,2026-03-31,CRE_091,30311,22164,18381,15476,12040,0.397216
VID_00014592,PERF_00032294,2026-03-31,CRE_092,27384,18181,14375,11387,9695,0.354039
VID_00014593,PERF_00032295,2026-03-31,CRE_100,6118,3444,2065,1662,1165,0.190422
VID_00014594,PERF_00032296,2026-03-31,CRE_092,15213,9187,6823,4836,3329,0.218826
VID_00014595,PERF_00032297,2026-03-31,CRE_100,20723,14413,9643,8462,6215,0.299908
VID_00014596,PERF_00032298,2026-03-31,CRE_092,13023,8749,7491,5562,4770,0.366275
VID_00014597,PERF_00032299,2026-03-31,CRE_092,9602,4654,3489,2553,1859,0.193605
VID_00014598,PERF_00032305,2026-03-31,CRE_095,6929,4064,2839,2326,1761,0.254149
VID_00014599,PERF_00032309,2026-03-31,CRE_094,7115,5674,4541,3496,2915,0.409698
VID_00014600,PERF_00032311,2026-03-31,CRE_091,30056,23241,17681,15209,12229,0.406874
VID_00014601,PERF_00032316,2026-03-31,CRE_100,11446,6784,4542,3666,2858,0.249694
VID_00014602,PERF_00032318,2026-03-31,CRE_095,20567,11038,8643,5720,4196,0.204016
VID_00014603,PERF_00032327,2026-03-31,CRE_106,14561,10735,7230,6625,5047,0.346611
VID_00014604,PERF_00032329,2026-03-31,CRE_108,25698,12908,7527,5163,3456,0.134485
VID_00014605,PERF_00032330,2026-03-31,CRE_106,19678,15764,13690,10643,9330,0.474134
VID_00014606,PERF_00032332,2026-03-31,CRE_108,25717,13899,8790,7240,4391,0.170743
VID_00014607,PERF_00032335,2026-03-31,CRE_108,12625,6241,4962,3800,2629,0.208238
VID_00014608,PERF_00032337,2026-03-31,CRE_106,11206,8668,7651,6184,5261,0.469481
VID_00014609,PERF_00032338,2026-03-31,CRE_107,17451,15031,12257,9831,8133,0.466048
VID_00014610,PERF_00032340,2026-03-31,CRE_108,6623,4182,3270,2648,1887,0.284916
VID_00014611,PERF_00032341,2026-03-31,CRE_107,8533,6080,5385,4258,3652,0.427985
VID_00014612,PERF_00032342,2026-03-31,CRE_107,8535,6104,5259,4170,3293,0.385823
VID_00014613,PERF_00032343,2026-03-31,CRE_107,6933,5991,4947,4328,3902,0.562816
VID_00014614,PERF_00032348,2026-03-31,CRE_108,12549,7287,6336,4321,3387,0.269902
VID_00014615,PERF_00032350,2026-03-31,CRE_116,18070,12536,9136,7853,5822,0.322191
VID_00014616,PERF_00032351,2026-03-31,CRE_120,7351,5392,4208,3597,3113,0.42348
VID_00014617,PERF_00032352,2026-03-31,CRE_120,9738,7454,6313,4749,4037,0.414562
VID_00014618,PERF_00032353,2026-03-31,CRE_120,7847,5484,3584,3061,2378,0.303046
VID_00014619,PERF_00032354,2026-03-31,CRE_119,10386,9315,7607,6210,5680,0.54689
VID_00014620,PERF_00032356,2026-03-31,CRE_119,1999,1491,1174,977,874,0.437219
VID_00014621,PERF_00032359,2026-03-31,CRE_116,4232,3339,2670,2239,1990,0.470227
VID_00014622,PERF_00032360,2026-03-31,CRE_119,5949,5404,4074,3552,3100,0.521096
VID_00014623,PERF_00032363,2026-03-31,CRE_120,7552,6193,4992,4048,3627,0.48027
VID_00014624,PERF_00032366,2026-03-31,CRE_119,3271,2002,1753,1348,1002,0.306328
VID_00014625,PERF_00032367,2026-03-31,CRE_120,4386,3716,3030,2299,2060,0.469676
VID_00014626,PERF_00032368,2026-03-31,CRE_116,8645,6086,4546,4064,3143,0.363563
VID_00014627,PERF_00032369,2026-03-31,CRE_119,12280,9060,7367,6347,5071,0.412948
VID_00014628,PERF_00032370,2026-03-31,CRE_120,8687,6312,4967,4187,3389,0.390123
VID_00014629,PERF_00032374,2026-03-31,CRE_129,26447,15497,11234,9865,7130,0.269596
VID_00014630,PERF_00032375,2026-03-31,CRE_131,14968,13339,9897,8709,7406,0.494789
VID_00014631,PERF_00032376,2026-03-31,CRE_132,16693,11794,9963,8279,7095,0.425028
VID_00014632,PERF_00032378,2026-03-31,CRE_125,30297,15506,10626,7038,5439,0.179523
VID_00014633,PERF_00032379,2026-03-31,CRE_129,12798,6649,4935,4183,2846,0.222378
VID_00014634,PERF_00032381,2026-03-31,CRE_126,40773,22980,18344,14230,9925,0.243421
VID_00014635,PERF_00032382,2026-03-31,CRE_128,34998,23429,20359,15623,12156,0.347334
VID_00014636,PERF_00032384,2026-03-31,CRE_132,29866,20248,14679,11771,9070,0.30369
VID_00014637,PERF_00032386,2026-03-31,CRE_126,8539,7638,5847,5194,4327,0.506734
VID_00014638,PERF_00032388,2026-03-31,CRE_131,14283,12507,10970,8405,7647,0.535392
VID_00014639,PERF_00032389,2026-03-31,CRE_132,6669,5622,4319,3867,3336,0.500225
VID_00014640,PERF_00032390,2026-03-31,CRE_126,22913,16563,10864,9980,7504,0.3275
VID_00014641,PERF_00032391,2026-03-31,CRE_128,11609,9990,9259,7610,6465,0.556896
VID_00014642,PERF_00032392,2026-03-31,CRE_126,7322,6505,4859,4119,3608,0.492762
VID_00014643,PERF_00032393,2026-03-31,CRE_125,17451,10323,8455,6149,4953,0.283823
VID_00014644,PERF_00032394,2026-03-31,CRE_125,19628,12872,9470,8214,6164,0.314041
VID_00014645,PERF_00032395,2026-03-31,CRE_125,8891,5669,3862,3176,2165,0.243505
VID_00014646,PERF_00032396,2026-03-31,CRE_131,11460,9614,7697,6422,5448,0.475393
VID_00014647,PERF_00032397,2026-03-31,CRE_131,10055,6456,5127,4098,3437,0.34182
VID_00014648,PERF_00032398,2026-03-31,CRE_132,28886,19737,15420,10787,9156,0.31697
VID_00014649,PERF_00032401,2026-03-31,CRE_132,18938,12899,9266,8586,6593,0.348136
VID_00014650,PERF_00032402,2026-03-31,CRE_131,6568,4809,3918,3510,2907,0.4426
VID_00014651,PERF_00032403,2026-03-31,CRE_131,12700,10598,8974,7543,6795,0.535039
VID_00014652,PERF_00032404,2026-03-31,CRE_128,27086,20355,16033,12075,9981,0.368493
VID_00014653,PERF_00032407,2026-03-31,CRE_132,6263,4378,3440,2875,2351,0.375379
VID_00014654,PERF_00032408,2026-03-31,CRE_126,8865,7392,5266,4753,3964,0.447152
VID_00014655,PERF_00032409,2026-03-31,CRE_128,10740,9406,8096,6241,5641,0.525233
VID_00014656,PERF_00032410,2026-03-31,CRE_128,23916,16901,13844,11569,9874,0.412862
VID_00014657,PERF_00032411,2026-03-31,CRE_132,13561,10340,9033,7769,6374,0.470024
VID_00014658,PERF_00032413,2026-03-31,CRE_132,3893,2835,2495,1872,1677,0.430773
VID_00014659,PERF_00032414,2026-03-31,CRE_129,6193,3488,2719,2117,1601,0.258518
VID_00014660,PERF_00032415,2026-03-31,CRE_136,7643,3596,2601,2016,1358,0.177679
VID_00014661,PERF_00032416,2026-03-31,CRE_135,4434,2782,2102,1607,1231,0.277627
VID_00014662,PERF_00032417,2026-03-31,CRE_136,11372,6658,5335,3525,2549,0.224147
VID_00014663,PERF_00032418,2026-03-31,CRE_144,3512,2242,1746,1403,995,0.283314
VID_00014664,PERF_00032419,2026-03-31,CRE_139,6695,5424,4300,3946,3335,0.498133
VID_00014665,PERF_00032422,2026-03-31,CRE_139,6314,5211,4296,3762,3280,0.519481
VID_00014666,PERF_00032423,2026-03-31,CRE_136,5978,3063,1844,1614,933,0.156072
VID_00014667,PERF_00032424,2026-03-31,CRE_144,6632,4182,3351,2938,2216,0.334138
VID_00014668,PERF_00032428,2026-03-31,CRE_138,5250,3052,2013,1618,1170,0.222857
VID_00014669,PERF_00032429,2026-03-31,CRE_135,4672,3584,2845,2106,1759,0.376498
VID_00014670,PERF_00032431,2026-03-31,CRE_139,2520,2148,1665,1472,1300,0.515873
VID_00014671,PERF_00032438,2026-03-31,CRE_154,1479,1245,971,892,753,0.509128
VID_00014672,PERF_00032440,2026-03-31,CRE_147,3124,2441,2040,1773,1487,0.475992
VID_00014673,PERF_00032442,2026-03-31,CRE_152,3326,2090,1779,1208,1034,0.310884
VID_00014674,PERF_00032446,2026-03-31,CRE_147,6424,3408,2646,1814,1227,0.191002
VID_00014675,PERF_00032447,2026-03-31,CRE_147,852,628,500,391,294,0.34507
VID_00014676,PERF_00032449,2026-03-31,CRE_159,4419,3273,2692,2401,1916,0.433582
VID_00014677,PERF_00032453,2026-03-31,CRE_152,5565,3626,2551,1969,1580,0.283917
VID_00014678,PERF_00032454,2026-03-31,CRE_159,2086,1633,1307,1079,881,0.422339
VID_00014679,PERF_00032455,2026-03-31,CRE_147,2657,2226,1733,1426,1264,0.475725
VID_00014680,PERF_00032456,2026-03-31,CRE_152,4248,2574,1964,1406,936,0.220339
VID_00014681,PERF_00032457,2026-03-31,CRE_147,2897,2121,1803,1330,1093,0.377287
VID_00014682,PERF_00032458,2026-03-31,CRE_152,2628,1892,1622,1210,966,0.36758
VID_00014683,PERF_00032459,2026-03-31,CRE_147,4356,3230,2737,2155,1868,0.428834
VID_00014684,PERF_00032460,2026-03-31,CRE_160,2926,2472,1969,1584,1308,0.447027
VID_00014685,PERF_00032461,2026-03-31,CRE_159,2972,1940,1667,1318,1072,0.3607
VID_00014686,PERF_00032462,2026-03-31,CRE_152,6233,2794,2372,1682,971,0.155784
VID_00014687,PERF_00032463,2026-03-31,CRE_168,7114,4809,3886,3022,2431,0.341721
VID_00014688,PERF_00032464,2026-03-31,CRE_162,13908,11034,8637,6796,5745,0.413072
VID_00014689,PERF_00032465,2026-03-31,CRE_165,13526,7999,6571,4793,3810,0.28168
VID_00014690,PERF_00032475,2026-03-31,CRE_168,2535,1938,1544,1155,959,0.378304
VID_00014691,PERF_00032476,2026-03-31,CRE_165,4411,3684,2743,2228,1956,0.443437
VID_00014692,PERF_00032478,2026-03-31,CRE_165,6563,4998,3773,3146,2668,0.406521
VID_00014693,PERF_00032479,2026-03-31,CRE_162,3866,3599,3094,2466,2170,0.561304
VID_00014694,PERF_00032482,2026-03-31,CRE_168,3423,2613,2183,1918,1618,0.472685
VID_00014695,PERF_00032485,2026-03-31,CRE_165,8557,6379,5839,4838,3823,0.446769
VID_00014696,PERF_00032486,2026-03-31,CRE_179,1482,1130,1011,819,703,0.474359
VID_00014697,PERF_00032490,2026-03-31,CRE_172,1636,1082,892,759,619,0.378362
VID_00014698,PERF_00032497,2026-03-31,CRE_179,2200,1521,1368,1006,839,0.381364
VID_00014699,PERF_00032510,2026-03-31,CRE_174,3017,2678,2135,1826,1563,0.518064
VID_00014700,PERF_00032511,2026-03-31,CRE_171,1759,1031,918,726,528,0.300171
VID_00014701,PERF_00032512,2026-03-31,CRE_174,1872,1610,1253,1040,866,0.462607
VID_00014702,PERF_00032515,2026-03-31,CRE_184,4946,2861,1805,1344,1005,0.203195
VID_00014703,PERF_00032518,2026-03-31,CRE_186,2267,1987,1812,1389,1267,0.558888
VID_00014704,PERF_00032519,2026-03-31,CRE_186,9229,6662,6034,4319,3798,0.411529
VID_00014705,PERF_00032522,2026-03-31,CRE_184,3870,2013,1477,987,753,0.194574
VID_00014706,PERF_00032531,2026-03-31,CRE_186,10936,6756,6226,4362,3679,0.336412
VID_00014707,PERF_00032538,2026-03-31,CRE_184,4240,2641,2107,1533,1166,0.275
VID_00014708,PERF_00032546,2026-03-31,CRE_184,1780,1061,808,567,377,0.211798
VID_00014709,PERF_00032549,2026-03-31,CRE_186,1698,1243,850,693,586,0.345112
VID_00014710,PERF_00032550,2026-03-31,CRE_186,4385,2843,2287,1780,1386,0.316078
VID_00014711,PERF_00032551,2026-03-31,CRE_184,3938,1614,1424,728,460,0.116811
VID_00014712,PERF_00032554,2026-03-31,CRE_199,12675,9111,6991,6121,4789,0.37783
VID_00014713,PERF_00032562,2026-03-31,CRE_214,8865,6024,4705,3389,2521,0.284377
VID_00014714,PERF_00032564,2026-03-31,CRE_201,6527,2914,2210,1515,895,0.137123
VID_00014715,PERF_00032566,2026-03-31,CRE_211,8770,5156,4128,3560,2561,0.292018
VID_00014716,PERF_00032574,2026-03-31,CRE_229,1017,639,479,394,289,0.284169
VID_00014717,PERF_00032575,2026-03-31,CRE_226,2275,1027,691,545,283,0.124396
VID_00014718,PERF_00032576,2026-03-31,CRE_226,3514,1783,1444,935,627,0.178429
VID_00014719,PERF_00032577,2026-03-31,CRE_227,4079,2253,1691,1105,840,0.205933
VID_00014720,PERF_00032579,2026-03-31,CRE_226,3420,1790,1016,629,438,0.12807
VID_00014721,PERF_00032582,2026-03-31,CRE_227,3571,2854,2170,1777,1457,0.408009
VID_00014722,PERF_00032585,2026-03-31,CRE_229,3755,2627,1880,1597,1218,0.324368
VID_00014723,PERF_00032586,2026-03-31,CRE_227,4147,3096,2373,1958,1513,0.364842
VID_00014724,PERF_00032590,2026-03-31,CRE_226,3793,1873,1160,819,485,0.127867
VID_00014725,PERF_00032592,2026-03-31,CRE_228,3088,1939,1555,1186,823,0.266516
VID_00014726,PERF_00032593,2026-03-31,CRE_229,636,361,278,213,159,0.25
VID_00014727,PERF_00032595,2026-03-31,CRE_227,1730,1143,970,738,585,0.33815
VID_00014728,PERF_00032597,2026-03-31,CRE_235,1480,1029,856,663,566,0.382432
VID_00014729,PERF_00032598,2026-03-31,CRE_233,2564,1567,1347,1003,835,0.325663
VID_00014730,PERF_00032601,2026-03-31,CRE_233,2603,1686,1468,1019,835,0.320784
VID_00014731,PERF_00032610,2026-03-31,CRE_235,3300,2732,2067,1788,1528,0.46303
VID_00014732,PERF_00032611,2026-03-31,CRE_233,1719,1134,854,595,464,0.269924
VID_00014733,PERF_00032617,2026-03-31,CRE_249,18336,13422,10878,9781,8084,0.440881
VID_00014734,PERF_00032618,2026-03-31,CRE_241,13253,6824,5605,4190,3071,0.231721
VID_00014735,PERF_00032619,2026-03-31,CRE_241,24320,14127,11466,7341,5760,0.236842
VID_00014736,PERF_00032620,2026-03-31,CRE_249,5753,4113,2797,2474,1982,0.344516
VID_00014737,PERF_00032621,2026-03-31,CRE_249,5733,5233,4440,3911,3319,0.578929
VID_00014738,PERF_00032622,2026-03-31,CRE_242,19099,18144,14391,12566,11000,0.575946
VID_00014739,PERF_00032625,2026-03-31,CRE_252,18561,12926,11412,8562,7278,0.392112
VID_00014740,PERF_00032628,2026-03-31,CRE_256,24626,15468,10043,8198,6149,0.249695
VID_00014741,PERF_00032630,2026-03-31,CRE_261,6781,5792,4113,3423,3081,0.454358
VID_00014742,PERF_00032631,2026-03-31,CRE_256,17596,12579,10049,8686,6637,0.377188
